Name Vorleistung,Modul,Modulcode,Kursname,Kurscode,ECTS,Bemerkung,URL,Art Vorleistung,Studiengang
Assistent/-in für Hotelmanagement,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Bankkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Bankkaufmann/-frau mit Zusatz Finanzassistent/-in IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Bürokaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Hotelfachmann/-frau mit Zusatz Hotelmanagement IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Hotelkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Immobilienkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Industriekaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
IT Systemkaufmann-/frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Bürokommunikation IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Büromanagement,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Dialogmarketing IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Einzelhandel IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Marketingkommunikation IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Tourismus und Freizeit IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Verkehrsservice IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Versicherungen und Finanzen Fachrichtung Finanzen IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Versicherungen und Finanzen Fachrichtung Versicherungen IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Luftverkehrskaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Personaldienstleistungskaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Reiseverkehrskaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Servicekaufmann/-frau im Luftverkehr IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Sport- und Fitnesskaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement
Automobilkaufmann/-frau IHK,Controlling,BCON,Controlling I (Einführung),BCON01,3,,http://www.iubh-fernstudium.de/kurs/controlling-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Fachmann/-frau für Systemgastronomie IHK,Controlling,BCON,Controlling I (Einführung),BCON01,3,,http://www.iubh-fernstudium.de/kurs/controlling-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Controlling,BCON,Controlling I (Einführung),BCON01,3,,http://www.iubh-fernstudium.de/kurs/controlling-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Assistent/-in für Hotelmanagement,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Bankkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Bankkaufmann/-frau mit Zusatz Finanzassistent/-in IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Bürokaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Fachinformatiker/-in für Anwendungsentwicklung IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Fachinformatiker/-in für Systemintegration IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Hotelkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Immobilienkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Industriekaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Informatikkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
IT Systemkaufmann-/frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Bürokommunikation IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Büromanagement,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Dialogmarketing IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Einzelhandel IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Marketingkommunikation IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Kaufmann/-frau für Verkehrsservice IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Luftverkehrskaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Reiseverkehrskaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Sport- und Fitnesskaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement
Hotelfachmann/-frau IHK,Gastronomie und Catering,DLBHOGUC,Gastronomiemanagement,DLBHOGUC01,5,Beachte: WAHLPFLICHTFACH!,http://www.iubh-fernstudium.de/kurs/gastronomiemanagement/,Ausbildung,B.A. Hotelmanagement
Luftverkehrskaufmann/-frau IHK,Luftverkehrsmanagement,BWLM,Grundlagen des Luftverkehrs,BWLM01,5,Beachte: WAHLPFLICHTFACH!,http://www.iubh-fernstudium.de/kurs/grundlagen-des-luftverkehrs/,Ausbildung,B.A. Hotelmanagement
Hotelfachmann/-frau IHK,Unternehmerisches Hotelmanagement,BWHO,Hotelmanagement I,BWHO01,5,,http://www.iubh-fernstudium.de/kurs/unternehmerisches-hotelmanagement-i-einfuehrung/,Ausbildung,B.A. Hotelmanagement
Bankkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Büromanagement,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Versicherungen und Finanzen IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Hotelmanagement
Luftverkehrskaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Hotelmanagement
Servicekaufmann/-frau im Luftverkehr IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau im E-Commerce,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Hotelmanagement
Bankkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung II (Vertiefung),BBUB02-01,2,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-ii-vertiefung-bbub02-01/,Ausbildung,B.A. Hotelmanagement
Bankkaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Hotelmanagement
Hotelfachmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Büromanagement,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Versicherungen und Finanzen IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Hotelmanagement
Luftverkehrskaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Hotelmanagement
Servicekaufmann/-frau im Luftverkehr IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau im E-Commerce,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau im E-Commerce,E-Commerce,BWEC-01,E-Commerce I (Einführung),BWEC01-01,5,Beachte: WAHLPFLICHTFACH!,http://www.iubh-fernstudium.de/kurs/e-commerce-i-einfuehrung-2/,Ausbildung,B.A. Hotelmanagement
Bankkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Büromanagement,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Hotelmanagement
Luftverkehrskaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau im E-Commerce,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Hotelmanagement
Bankkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Hotelmanagement
Hotelfachmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Büromanagement,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Versicherungen und Finanzen IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Hotelmanagement
Luftverkehrskaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau im E-Commerce,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Hotelmanagement
Bankkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Hotelmanagement
Hotelfachmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Büromanagement,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Hotelmanagement
Luftverkehrskaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Hotelmanagement
Servicekaufmann/-frau im Luftverkehr IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau im E-Commerce,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Hotelmanagement
Bankkaufmann/-frau IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Büromanagement,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Ausbildung,B.A. Hotelmanagement
Bankkaufmann/-frau IHK,Ökonomie und Markt,DLBOUM,Ökonomie und Markt,DLBOUM01,5,,http://www.iubh-fernstudium.de/kurs/oekonomie-und-markt/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Büromanagement,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Hotelmanagement
